phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.9000000000000001,1628.6722391917074,0.1583331227231953,2.9161707293620703e-05,1.5297927975973714e-10,5.6777730533245806e-11,1.0109804462925283e-06,0.12908814229468388,3.436761641164502e-14,4.049990058822284e-13,1.6647940665892912e-19,1.9624472108931432e-18,2.470667389680065e-15,7.231627440959753e-17,1.3951036218674344e-11,3.730951157020107e-09,0.11396053168425742,0.02975910577300838,3.3766535543602942e-09,7.806041409509375e-09,2.4752271631854837e-14,2.1997789402466129e-16,6.340975808893688e-13,4.4029152413799346e-20,6.115315879098251e-14,8.627986734615916e-19,8.45909278976002e-16,1.7290099481807275e-20,4.754559848650312e-19,1.683446976912869e-16,1.3048259919138428e-13,9.367702917055765e-18,9.553357823473416e-13,1.1926415758578037e-11,9.100514311316758e-10,2.090049450034904e-06,2.950599862457244e-11,3.066068988562481e-08,1.8901222053760926e-15,1.554668743085274e-12,2.7626041403544936e-12,1.2611301570557012e-13,1.0233215786191493e-07,2.066838068207087e-14,7.918511777618142e-21,2.502556265606329e-17,1.1899719648199669e-11,3.0704924344548517e-08,1.2302053480265286e-12,0.5688266549812101,0.0,5.7135602424548995e-30,1.53308214896754e-28,9.411579409325216e-19,5.684797477759155e-17
2.0,1564.8936375986677,0.17629079476281484,1.5620455411100794e-05,2.7840992563905824e-11,8.696782115129718e-12,3.728289708208544e-07,0.11955331076920296,5.416984010375935e-15,1.0581052810765561e-13,3.6259331129109434e-20,6.5563110710114735e-19,1.6384742854129557e-15,4.294322507657351e-17,2.0622814557612456e-11,1.1473196323017848e-08,0.11955334881617212,0.028374722283732324,2.3780429179896487e-09,9.241539192670617e-09,2.326779948407931e-14,1.8970123531395597e-16,1.1264231648708129e-12,3.054674729942941e-20,1.2473905734662691e-13,1.5305481193925094e-18,3.371909582417773e-15,6.012269509378962e-20,3.237196113005682e-18,1.484486934252038e-16,2.4070031932745346e-13,1.1648336368802219e-17,2.2359785466395918e-13,4.25174085535668e-12,5.710247788436184e-10,2.8731769563734083e-06,1.4444826079306437e-11,9.010695772073012e-09,2.579009373308333e-16,4.588431955192702e-13,8.261643407034255e-13,6.373334152904988e-14,1.375626508186501e-07,2.0900746873349302e-14,3.829431427764892e-21,1.1557854710317626e-17,9.689309430480103e-12,3.4094111264782056e-08,6.039928322533295e-13,0.5562087524861025,0.0,4.469019038060855e-29,2.3602550966578322e-27,1.4954428676856532e-18,1.711404519953193e-16
2.1,1502.9777287004554,0.19370356785773307,8.031249720018115e-06,4.726829506184871e-12,1.2541555590911803e-12,1.31712876667488e-07,0.11019371608669075,7.974656369294424e-16,2.626455833952397e-14,7.105742389339838e-21,1.9959344898376199e-19,1.0159608267439505e-15,2.370747233147541e-17,2.945343657068297e-11,3.512565427457825e-08,0.12466514929349956,0.027288293787849905,1.6157193811433611e-09,1.0748168602048849e-08,2.1033689007216536e-14,1.5669420696511757e-16,1.971113878293775e-12,1.9546479868689417e-20,2.4592897812913536e-13,2.5804711120746842e-18,1.3206364879589216e-14,2.0208017520380625e-19,2.186938117841129e-17,1.2448989869236217e-16,4.3495102988618013e-13,1.3908813027225087e-17,4.86003439737845e-14,1.4243987007526975e-12,3.434978833479144e-10,3.907902836556072e-06,6.7629278539986425e-12,2.533573915999091e-09,3.297408697432045e-17,1.298563595805543e-13,2.345614913649539e-13,3.0286329008037724e-14,1.8137413967156657e-07,2.0236179144074792e-14,1.7250117008088364e-21,5.048924148127796e-18,7.678467477741669e-12,3.746729120957677e-08,2.8393730926372256e-13,0.5441369328459856,0.0,3.3722769422451114e-28,3.5995817159399056e-26,2.288019199937684e-18,5.083982688171574e-16
2.2,1442.825723814094,0.21056555197509993,3.956757702136888e-06,7.414964134842809e-13,1.6817118926145507e-13,4.4330962923261204e-08,0.10104006698593986,1.0841406603558304e-16,6.144487327191952e-15,1.2481476180265456e-21,5.531543769997092e-20,5.90864329521238e-16,1.2199775776898278e-17,4.095817921378635e-11,1.0836280922485101e-07,0.12936808849365236,0.026439468647040033,1.0595222277314124e-09,1.2326510852226887e-08,1.835369227072037e-14,1.2438929731830257e-16,3.423632116933048e-12,1.1598501841118283e-20,4.739619328729058e-13,4.18331735965991e-18,5.1656682675140524e-14,6.675761383135952e-19,1.4966474646174369e-16,9.972991925797898e-17,7.767617641050071e-13,1.6061973164910148e-17,9.747033810092505e-15,4.468266273879446e-13,1.9807806540078689e-10,5.282367023312779e-06,3.021734452821093e-12,6.764924950640007e-10,3.899838475378637e-18,3.4982215625626523e-14,6.282075596032799e-14,1.3532306529692327e-14,2.3582255591842372e-07,1.885520377395392e-14,7.244576066002005e-22,2.083406761104661e-18,5.92905531516923e-12,4.085615025890355e-08,1.2753899324293854e-13,0.5325771410841742,0.0,2.518106353012883e-27,5.600761438469535e-25,3.401763975886211e-18,1.5098568156817056e-15
2.3,1384.3473315024744,0.22688093204569496,1.8635623146120162e-06,1.064123390296742e-13,2.0711702263209967e-14,1.41326466560746e-08,0.09211026968170158,1.3454546753937806e-17,1.3435728686873715e-15,1.9544251090219497e-22,1.3918164775388372e-20,3.2274845861770295e-16,5.856589107050617e-18,5.579381189547721e-11,3.4037331618332046e-07,0.13371811401600356,0.025783028893509585,6.702888535896234e-10,1.3979360839870056e-08,1.5495205224967447e-14,9.507970793591617e-17,5.938869928254588e-12,6.4021733399689874e-21,9.011617860099001e-13,6.580849811034381e-18,2.0460930903885216e-13,2.197745364363992e-18,1.0562840959646583e-15,7.654187513427781e-17,1.3809223091187002e-12,1.803441456440315e-17,1.7908633072819934e-15,1.306641830554474e-13,1.0938521151322636e-10,7.121421563534924e-06,1.2848693991165628e-12,1.7024468987532127e-10,4.212232962453817e-19,8.904487703301126e-15,1.5763248942413276e-14,5.6779122541402075e-15,3.036804535671298e-07,1.6967665116333595e-14,2.834767452736067e-22,8.101641134482177e-19,4.462635916591728e-12,4.4295328929696096e-08,5.458723853821456e-14,0.5214979528978358,0.0,1.9009038686014262e-26,9.120214511693429e-24,4.949935346360489e-18,4.5323890027660245e-15
2.4,1327.4603433315524,0.24265851638980393,8.366097765371401e-07,1.3824627324137457e-14,2.3134137399087867e-15,4.240865638365455e-09,0.08341504054533744,1.505913487193543e-18,2.721705222241462e-16,2.7094337512060106e-23,3.1662488081645633e-21,1.655847959016167e-16,2.6212535957772257e-18,7.481710639020452e-11,1.0988142091921917e-06,0.13776047481155856,0.02528338127479526,4.0863213931113943e-10,1.571144981608061e-08,1.2673730029034344e-14,7.003638212667565e-17,1.0342536805527087e-11,3.2923166408269967e-21,1.7038525143084183e-12,1.0121597524939863e-17,8.309615462030725e-13,7.297888704997135e-18,7.813946785277984e-15,5.637791002732243e-17,2.459277935430844e-12,1.9769351526141748e-17,2.9906181378133133e-16,3.543193173308032e-14,5.7746337953471375e-11,9.603996444669955e-06,5.181409476894199e-13,4.006383158160239e-11,4.1005058417201355e-20,2.1252478622688093e-15,3.678553601159153e-15,2.2321690724291977e-15,3.8874717836666147e-07,1.4783742894077588e-14,1.0315659191014096e-22,2.9592084394406357e-19,3.273412288899601e-12,4.7823108476158624e-08,2.2187005009563308e-14,0.5108705904349529,0.0,1.4785619994481349e-25,1.5907533325168576e-22,7.09033184579508e-18,1.3887561763179761e-14
2.5,1272.0934681696917,0.2579065499888396,3.5676016808552174e-07,1.6077536894949078e-15,2.3126639074661185e-16,1.1897235582893473e-09,0.07496252107118442,1.5006326721759933e-19,5.058968769365027e-17,3.2986155224559894e-24,6.477647812875952e-22,7.97141197181985e-17,1.0920109943412653e-18,9.917047357257951e-11,3.6780381269318957e-06,0.14153338050275804,0.02491056688752974,2.3965685176707953e-10,1.75291442057203e-08,1.004769740231378e-14,4.971427603225087e-17,1.8165106395082902e-11,1.577913634572406e-21,3.226636575247201e-12,1.531932799950692e-17,3.500667141122557e-12,2.4713889654535944e-17,6.152466176027303e-14,3.988976883346285e-17,4.4123273900971005e-12,2.1228292474437293e-17,4.499689412249875e-17,8.855993413610339e-15,2.9072761006370984e-11,1.2989592355192248e-05,1.9736925653325324e-13,8.74362536395962e-12,3.54818160936939e-21,4.717643486895209e-16,7.919752922050491e-16,8.197743460012477e-16,4.96318082364888e-07,1.2493206637886663e-14,3.4812424631562287e-23,1.0111749719331742e-19,2.338390690610589e-12,5.148210363333897e-08,8.530323382031787e-15,0.5006693902313506,0.0,1.2060687394472139e-24,3.0380469657785956e-21,1.0047202122760365e-17,4.382932195835089e-14
2.6,1218.2017390579708,0.2726236974881127,1.439799494052398e-07,1.6547383029309837e-16,2.041604445056544e-17,3.098416318602027e-10,0.06676417240298883,1.3138745710151511e-20,8.542774247502266e-18,3.496856068179463e-25,1.1848303597671576e-22,3.5953905640747164e-17,4.2250392561004222e-19,1.3040050672773143e-10,1.2870607918856102e-05,0.14506951946976415,0.02463716812592467,1.3494691289165659e-10,1.9439554612357424e-08,7.720727898927546e-15,3.3985766657489635e-17,3.230335103992927e-11,7.04662705756674e-22,6.160868721832899e-12,2.294872446816846e-17,1.54658099660786e-11,8.621714293601046e-17,5.230763597196133e-13,2.7124716399256543e-17,8.016869218982216e-12,2.2391374711942813e-17,6.045648241773319e-18,2.0273607672426327e-15,1.3919844417556452e-11,1.7657806334087106e-05,7.071299677474955e-14,1.7548062770226324e-12,2.6910831776677464e-22,9.660184699272698e-17,1.5600740329158506e-16,2.803304957711714e-16,6.33869983794625e-07,1.0252802417156976e-14,1.0859897364130414e-23,3.218164419144988e-20,1.6252428748463626e-12,5.531896789844279e-08,3.0895818293461152e-15,0.4908740608353039,0.0,1.0487671031883193e-23,6.486048921596253e-20,1.414454870096236e-17,1.4367169427227224e-13
2.7,1165.8345861307366,0.28677178335113823,5.48555702469399e-08,1.4949589061633413e-17,1.5757828279712355e-18,7.451690906317057e-11,0.058848794496903015,1.0007900309675806e-21,1.3005022981446026e-18,3.210671102839321e-26,1.9306676772565957e-23,1.51833113447922e-17,1.516431293617281e-19,1.7056855261310545e-10,4.736257422429312e-05,0.14839177821468097,0.024435979118043696,7.285416486448691e-11,2.1446575212711358e-08,5.749572840682952e-15,2.236464436333833e-17,5.831379790405501e-11,2.9343777970269895e-22,1.192481846185488e-11,3.4187479414791566e-17,7.224630371646148e-11,3.122248717386661e-16,4.8527503869086964e-12,1.774057439264062e-17,1.4809820041288647e-11,2.3255097213928208e-17,7.209607399407303e-19,4.23246975702e-16,6.325849042506993e-12,2.4158700385480357e-05,2.3759842155044576e-14,3.2187865751253784e-13,1.770491667769047e-23,1.8138394244647126e-17,2.794613469118697e-17,8.910115566102492e-17,8.118414224057643e-07,8.181787807797328e-15,3.1262807664923222e-24,9.511252964444957e-21,1.098309952688941e-12,5.9377957600336196e-08,1.0512646514148293e-15,0.48147919553473384,0.0,9.843019404043852e-23,1.5717991852870604e-18,1.9848948875858976e-17,4.921313304479414e-13
2.8,1115.4234989796596,0.3001735717341543,1.984016707556026e-08,1.1998681076275507e-18,1.075674747172765e-19,1.665991103814432e-11,0.051310552660120294,6.709521369259828e-23,1.799030731001913e-19,2.591011277776995e-27,2.8352690790292635e-24,6.041939049302875e-18,5.085866154410327e-20,2.2199691575144467e-10,0.00018229003174261802,0.15148640189827248,0.024279735117663112,3.784845229543161e-11,2.353276603582221e-08,4.15808129163161e-15,1.4205427027949715e-17,1.0655882953960192e-10,1.1484888232204115e-22,2.3388145029096858e-11,5.070161350740919e-17,3.550012373711201e-10,1.1693728651881252e-15,4.869560739544987e-11,1.1206581771269058e-17,2.777522445563913e-11,2.382227979580421e-17,7.72176515141925e-20,8.12880550645598e-17,2.740929031665083e-12,3.3216215854794076e-05,7.533209955679335e-15,5.439739443752996e-14,1.0230520579791073e-24,3.1480525424912076e-18,4.5899272460316475e-18,2.6528974290504553e-17,1.0430024090114228e-06,6.367582978257545e-15,8.376588275529302e-25,2.629036414156847e-21,7.234431002668322e-13,6.366427141365431e-08,3.381426203183619e-16,0.47253308145936274,0.0,9.89911241344536e-22,4.2705832095821223e-17,2.776691858714532e-17,1.753191268909135e-12
2.9,1068.7917635955898,0.31217347964643727,7.094665161263509e-09,9.450930847210332e-20,7.21350056417721e-21,3.672415561954887e-12,0.04446320557960559,4.4011845746018715e-24,2.4426676089821182e-20,2.033399682106267e-28,4.0543150821076474e-25,2.352804871457038e-18,1.6665522152160982e-20,2.8481405261398454e-10,0.0006962329761342484,0.154201794345259,0.0241494777164357,1.9421679605073912e-11,2.5589386196791815e-08,2.9588683464312396e-15,8.869423440750774e-18,1.9247433968904728e-10,4.393657445943664e-23,4.533783723268477e-11,7.3836583436552e-17,1.7256963425084866e-09,4.306553449553651e-15,4.831979022245498e-10,6.969965621890607e-18,5.1627037790652086e-11,2.4070698586943125e-17,8.118185119529013e-21,1.5338133659530332e-17,1.1707729272163668e-12,4.532349708691512e-05,2.3590095378210567e-15,9.082151159197908e-15,5.80486971640882e-26,5.408804632305114e-19,7.419941587109526e-19,7.770980653926465e-18,1.331940356380537e-06,4.88627204414273e-15,2.203230036977035e-25,7.153108728768558e-22,4.722218855756207e-13,6.799053779239484e-08,1.0755119820487909e-16,0.4642690508100044,0.0,9.76212982984184e-21,1.1443177242828931e-15,3.824872423493565e-17,6.181973424083695e-12
3.0,1030.4202836861427,0.3212571815967456,2.8326288174798173e-09,9.87007899109713e-21,6.548776861067598e-22,9.553395708482781e-13,0.03900342452710044,3.904205271747989e-25,4.129618843433568e-21,2.093726014101114e-29,7.097650956496876e-26,1.0018005597429095e-18,6.084560607048763e-21,3.4964204727178306e-10,0.002251840012051687,0.15611431767945347,0.024059075438718127,1.0649355122932205e-11,2.7303715402866448e-08,2.1573720931749638e-15,5.756509239349634e-18,3.206401726291171e-10,1.8362293880704283e-23,8.016356848987814e-11,1.0082882613172531e-16,6.87395080543584e-09,1.3352452376892153e-14,3.611285058801865e-09,4.507371784757249e-18,8.82621857556797e-11,2.3923761431571418e-17,1.0927378223663246e-21,3.4625206732972898e-18,5.452779871642071e-13,5.919466479698228e-05,8.364918058197e-16,1.8514750365309727e-15,4.543723524532925e-27,1.1324355849029346e-19,1.4650432409751707e-19,2.5852651650489204e-18,1.6402353293276157e-06,3.810387228369608e-15,6.648056076940919e-26,2.232214407552956e-22,3.2102114045431214e-13,7.170137575505135e-08,3.8686147426513955e-17,0.45725321265305285,0.0,7.187773591193925e-20,2.046301059239472e-14,4.9900402607214384e-17,1.8574075475540347e-11
3.1,1003.4355541526738,0.3264667712500812,1.4209800369979508e-09,1.8284218028635977e-21,1.0983489989331232e-22,3.4946596697867256e-13,0.03535176209482279,6.416730934324175e-26,1.0972688632697837e-21,3.7781190821869225e-30,1.9002185744741927e-26,5.20371073531217e-19,2.816579946365173e-21,4.0033951257100134e-10,0.005312764089601825,0.15691830968511952,0.024043189551143877,6.743658784465463e-12,2.8389398348895414e-08,1.6820395815652159e-15,4.113769612585164e-18,4.6285476512961614e-10,9.34527779162137e-24,1.1986359506338452e-10,1.2386432528764624e-16,1.8777274148656924e-08,3.01480764296898e-14,1.5718414301865236e-08,3.199704685537987e-18,1.294354400851774e-10,2.3377672673339495e-17,2.43339228832339e-22,1.1322107976320123e-18,3.058171521392526e-13,7.166530423091144e-05,3.835322833394888e-16,5.657238161335282e-16,6.819047876638756e-28,3.5308829156269044e-20,4.3584006277636773e-20,1.1222820860282106e-18,1.8930955593155609e-06,3.114562196727403e-15,2.6763048651229677e-26,9.271215407987913e-23,2.3878550947867967e-13,7.41271420408792e-08,1.79191867448412e-17,0.45183350533457317,0.0,3.0566856768203925e-19,1.6870640434069286e-13,5.959016161326634e-17,4.132277872324734e-11
3.2,985.3008096648108,0.32875424294359146,8.733901012472356e-10,5.628005324303864e-22,3.172726018922242e-23,1.7310310159498435e-13,0.03305425026375328,1.8231944968243348e-26,4.360248700035528e-22,1.1225209435435277e-30,7.432270546693862e-27,3.2354340271983387e-19,1.6149758374975392e-21,4.32862885976947e-10,0.00952718999261256,0.15686515421040292,0.024098447929166888,4.861620899064054e-12,2.8935992135300668e-08,1.397394083437265e-15,3.214735270017832e-18,5.914828189905445e-10,5.682475071610279e-24,1.5510962006669581e-10,1.3928575849529714e-16,3.694532638425383e-08,5.177001407117315e-14,4.271886493786853e-08,2.4742628725221866e-18,1.663024457776229e-10,2.2584196647240595e-17,8.465328695907345e-23,5.147293773081991e-19,2.02670025133514e-13,8.13805532334414e-05,2.2101506374589303e-16,2.473652238384966e-16,1.8210169609227518e-28,1.5655951343138896e-20,1.8661082709499636e-20,6.175409067032161e-19,2.06679799269179e-06,2.6623220687377e-15,1.393346564688128e-26,4.968432408207542e-23,1.9268521103266436e-13,7.539949524575127e-08,1.0390045309459162e-17,0.447617081013379,0.0,8.072566750684365e-19,7.079788369936896e-13,6.612061997805181e-17,7.084687736517264e-11
3.3,972.4170579931598,0.3293589785192541,6.103708047944564e-10,2.3863658562440903e-22,1.2913534285228198e-23,1.0384667431103542e-13,0.03153763391544088,7.318929058535465e-27,2.234644509813195e-22,4.570103573237006e-31,3.695157185181197e-27,2.255672703864806e-19,1.0610068606339141e-21,4.520011200479136e-10,0.014391766746082828,0.15631250927034665,0.024200613548662972,3.805880652381907e-12,2.915024912015272e-08,1.2098023578731113e-15,2.6610911553624115e-18,7.009596509809962e-10,3.869632242884215e-24,1.8345078595473016e-10,1.483626653460256e-16,5.920721455360595e-08,7.496060508435822e-14,8.646362243184885e-08,2.0211141060715682e-18,1.9678251074977484e-10,2.1683921873728456e-17,3.902071770917335e-23,2.8818292276203684e-19,1.4932304768679533e-13,8.883483353675365e-05,1.4715801745027782e-16,1.3559199188034997e-16,6.994029554491129e-29,8.666709302918248e-21,1.0055750472951995e-20,3.9477687609732996e-19,2.1798849746252187e-06,2.3429966271726194e-15,8.536073285734934e-27,3.1284156843770737e-23,1.6376299098712006e-13,7.594223710826083e-08,6.942504196044738e-18,0.4441072302653356,0.0,1.5831986798756776e-18,1.94659726252853e-12,7.014601374356301e-17,1.0322924914003328e-10
3.4,962.6077715388745,0.3290096124925798,4.611206667982184e-10,1.2285687994414824e-22,6.469415320265085e-24,6.997246032137218e-14,0.03046748151210841,3.6227259843205884e-27,1.3363635384945045e-22,2.2524279959670872e-31,2.125308257012853e-27,1.686297604152129e-19,7.5731108138842935e-22,4.6235730041559473e-10,0.019605416624550905,0.15547597144169628,0.024331690130376005,3.1326609427207067e-12,2.916808511850821e-08,1.0743731235848233e-15,2.2820243983974254e-18,7.940266731457447e-10,2.8235554691256527e-24,2.055620200126077e-10,1.5302185680910332e-16,8.385001641322454e-08,9.796570564761941e-14,1.465169710898406e-07,1.7073284583749637e-18,2.216125119457596e-10,2.0751009817086395e-17,2.1331154104129527e-23,1.8307138951004494e-19,1.1734124101735139e-13,9.471089406722353e-05,1.0695777302329247e-16,8.523014294470856e-17,3.3475955832663163e-29,5.487717266548613e-21,6.229332307290029e-21,2.7642515210850136e-19,2.252109467322061e-06,2.099457291223425e-15,5.772801172851988e-27,2.1723992256832803e-23,1.4365351780011412e-13,7.60458288321925e-08,5.055604158171823e-18,0.4410125269254794,0.0,2.5956925904365235e-18,4.1476443076718146e-12,7.245992100963259e-17,1.3638113736767144e-10
3.5,954.7186182386113,0.328086516639119,3.661499709348109e-10,7.15893645159531e-23,3.700234037207056e-24,5.077739575557162e-14,0.02966991876357739,2.049660123498674e-27,8.819099989221316e-23,1.254360538806334e-31,1.3418169696971066e-27,1.3184074601507736e-19,5.700610514198829e-22,4.668968881068175e-10,0.025010156907281634,0.15446989476052492,0.02448091884685609,2.662723969392039e-12,2.9064555918449865e-08,9.699245068684385e-16,2.002022119174258e-18,8.741153115181493e-10,2.1537571333875147e-24,2.2260118517021169e-10,1.5467357138398125e-16,1.0978358562536444e-07,1.1997821742527867e-13,2.2177095914873202e-07,1.473816192377959e-18,2.4187742412270775e-10,1.9821358087511123e-17,1.3002485475949265e-23,1.2607495052528517e-19,9.609316604908616e-14,9.948178688943042e-05,8.221811112577372e-17,5.84645141097862e-17,1.8438135450361842e-29,3.785803633242791e-21,4.2181834281132695e-21,2.0516436005235902e-19,2.2965680874289635e-06,1.9034026860300765e-15,4.159020464932724e-27,1.6059609607550897e-23,1.285953158311488e-13,7.587366832426994e-08,3.8895393880342515e-18,0.43818037688335953,0.0,3.7982876020571216e-18,7.51519076186205e-12,7.361029203014059e-17,1.6931803539511184e-10
